Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
2036,101.0,0.0,0.0,426.0,16.0,22.0,60797.0,0.0,13.313134975609774,0.0,0.0,16198.025993347168,,,,,,,,,,,,,,,,,,,,,7.098922749820943,3.6820456543793583,13.183312116033667,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,101.0,0.0,0.0,442.0,17.0,16.0,60813.0,0.0,7.971772988548069,0.0,0.0,16199.9222407341,,,,,,,,,,,,,,,,,,,,,4.0324022569800295,2.3202223361374386,7.923092814973519,0.5974280167480159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,101.0,0.0,0.0,479.0,18.0,37.0,60850.0,0.0,29.02458868180358,0.0,0.0,16203.785251617432,,,,,,,,,,,,,,,,,,,,,13.173033901770129,8.91074612792857,28.59434652614385,0.6597687126460904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,101.0,0.0,0.0,503.0,19.0,24.0,60874.0,0.0,16.01580703600832,0.0,0.0,16206.430094480515,,,,,,,,,,,,,,,,,,,,,7.590364495845045,4.810777022632007,15.865353129012938,0.32305247034757134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,101.0,0.0,0.0,524.0,20.0,21.0,60895.0,0.0,12.634910795824993,0.0,0.0,16208.812327623367,,,,,,,,,,,,,,,,,,,,,5.351252514938539,4.044238163279182,12.54761717975361,0.22701126906261082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,102.0,0.0,0.0,17.0,1.0,17.0,60912.0,0.0,10.106678386288273,0.0,0.0,16296.349213600159,,,,,,,,,,,,,,,,,,,,,5.088350987877375,2.8580368758702432,10.04024687299347,0.7699775956509053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,102.0,0.0,0.0,50.0,2.0,33.0,60945.0,0.0,26.276839189642327,0.0,0.0,16299.904732704163,,,,,,,,,,,,,,,,,,,,,11.920669887586943,8.456577487657107,25.93530175155332,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,102.0,0.0,0.0,72.0,3.0,22.0,60967.0,0.0,15.181547100190462,0.0,0.0,16302.42722773552,,,,,,,,,,,,,,,,,,,,,6.926683554102549,4.749533148907966,15.059263529796269,0.5080453429882303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,102.0,0.0,0.0,101.0,4.0,29.0,60996.0,0.0,17.687573020005015,0.0,0.0,16305.52339053154,,,,,,,,,,,,,,,,,,,,,7.257001930504208,5.624046324851136,17.5121267053043,0.14679703465314287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,102.0,0.0,0.0,149.0,5.0,48.0,61044.0,0.0,37.643524982164756,0.0,0.0,16310.454198122025,,,,,,,,,,,,,,,,,,,,,17.823922790962104,11.193509674463723,36.8616631528411,0.43643149177694396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,102.0,0.0,0.0,189.0,6.0,40.0,61084.0,0.0,29.754828597792653,0.0,0.0,16314.518980264664,,,,,,,,,,,,,,,,,,,,,13.566182678766811,9.609549201920617,29.2706934067621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,102.0,0.0,0.0,221.0,7.0,32.0,61116.0,0.0,21.305928861679508,0.0,0.0,16317.93450975418,,,,,,,,,,,,,,,,,,,,,8.902996808195478,7.368570555621154,21.06313817703314,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,102.0,0.0,0.0,245.0,8.0,24.0,61140.0,0.0,17.464157602071097,0.0,0.0,16320.415280342102,,,,,,,,,,,,,,,,,,,,,7.616223606497343,5.8486241719434195,17.315982885302876,0.1392195568368385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,102.0,0.0,0.0,266.0,9.0,21.0,61161.0,0.0,13.874029546739715,0.0,0.0,16322.781552553177,,,,,,,,,,,,,,,,,,,,,6.06466480587113,4.540694494200667,13.774206224058313,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,102.0,0.0,0.0,301.0,10.0,35.0,61196.0,0.0,17.69456616378849,0.0,0.0,16326.294035673141,,,,,,,,,,,,,,,,,,,,,6.266791256106505,5.847678348636342,17.510231422438217,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,102.0,0.0,0.0,326.0,11.0,25.0,61221.0,0.0,5.511317982923838,0.0,0.0,16328.989082813263,,,,,,,,,,,,,,,,,,,,,3.211093878508885,2.3743695505299276,5.48565094827874,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,102.0,0.0,0.0,361.0,12.0,35.0,61256.0,0.0,20.87017215980323,0.0,0.0,16333.145179510117,,,,,,,,,,,,,,,,,,,,,8.002418820835759,6.681956032496576,20.631329528802052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,102.0,0.0,0.0,387.0,13.0,26.0,61282.0,0.0,21.869485990429176,0.0,0.0,16336.060670614243,,,,,,,,,,,,,,,,,,,,,11.113249517652045,6.809559562709474,21.62376741403087,0.4120486226557978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,102.0,0.0,0.0,434.0,14.0,47.0,61329.0,0.0,28.98886932179542,0.0,0.0,16340.959176540375,,,,,,,,,,,,,,,,,,,,,13.817332983829527,8.131275152024743,28.39621871276225,0.6540938915309444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,102.0,0.0,0.0,458.0,15.0,24.0,61353.0,0.0,16.301904095170734,0.0,0.0,16343.789987802505,,,,,,,,,,,,,,,,,,,,,8.711469313963415,4.271770339851185,16.12506283223726,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,102.0,0.0,0.0,516.0,16.0,58.0,61411.0,0.0,40.909282177179925,0.0,0.0,16349.486473321915,,,,,,,,,,,,,,,,,,,,,18.549093716344675,12.400330600633808,39.913221270952576,0.26777440729169033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,102.0,0.0,0.0,548.0,17.0,32.0,61443.0,0.0,22.776295076047194,0.0,0.0,16353.017586708069,,,,,,,,,,,,,,,,,,,,,12.08569357302969,6.65995997841765,22.43439924580261,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,102.0,0.0,0.0,582.0,18.0,34.0,61477.0,0.0,26.024488397428005,0.0,0.0,16356.451169490814,,,,,,,,,,,,,,,,,,,,,11.970152382129303,7.806150127350606,25.668815177976388,0.7312519087899076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,102.0,0.0,0.0,639.0,19.0,57.0,61534.0,0.0,47.30335995353189,0.0,0.0,16362.264558792114,,,,,,,,,,,,,,,,,,,,,21.697597104136317,14.651290272768579,46.158868496721084,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,102.0,0.0,0.0,666.0,20.0,27.0,61561.0,0.0,18.42776971611004,0.0,0.0,16365.209814786911,,,,,,,,,,,,,,,,,,,,,7.634537332761956,6.2290498012564255,18.25813522043111,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,103.0,0.0,0.0,13.0,1.0,13.0,61574.0,0.0,5.819977160860701,0.0,0.0,16474.845386743546,,,,,,,,,,,,,,,,,,,,,2.1561347215842783,2.1394522378681917,5.803548703338079,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,103.0,0.0,0.0,58.0,2.0,45.0,61619.0,0.0,31.630731721262677,0.0,0.0,16479.505424261093,,,,,,,,,,,,,,,,,,,,,12.912314218861619,10.120690441475002,31.111870209963623,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,103.0,0.0,0.0,78.0,3.0,20.0,61639.0,0.0,12.16215955906338,0.0,0.0,16481.687073946,,,,,,,,,,,,,,,,,,,,,5.099641818800396,4.05540735169674,12.084323284933959,0.10011797439369874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,103.0,0.0,0.0,105.0,4.0,27.0,61666.0,0.0,16.48879880805947,0.0,0.0,16484.66001009941,,,,,,,,,,,,,,,,,,,,,6.5038775703089,5.524506053812346,16.345869506805236,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,103.0,0.0,0.0,123.0,5.0,18.0,61684.0,0.0,9.43629568564843,0.0,0.0,16486.654988765717,,,,,,,,,,,,,,,,,,,,,3.959802446983399,3.079678004748189,9.383777412650616,0.17217931418468158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,103.0,0.0,0.0,140.0,6.0,17.0,61701.0,0.0,8.616687417370018,0.0,0.0,16488.585644245148,,,,,,,,,,,,,,,,,,,,,3.6401228658080855,2.905855958004861,8.571940637986618,0.12211847819532773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,103.0,0.0,0.0,158.0,7.0,18.0,61719.0,0.0,10.446575131838046,0.0,0.0,16490.90500473976,,,,,,,,,,,,,,,,,,,,,5.663882392442777,2.9644828379852948,10.36534557457766,0.6779925468116218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,103.0,0.0,0.0,189.0,8.0,31.0,61750.0,0.0,22.917834679001693,0.0,0.0,16494.25934100151,,,,,,,,,,,,,,,,,,,,,9.767246135068012,7.561585561709202,22.660348084635764,0.45840066042422056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,103.0,0.0,0.0,248.0,9.0,59.0,61809.0,0.0,40.29569444112062,0.0,0.0,16499.957733154297,,,,,,,,,,,,,,,,,,,,,16.234920987534736,12.494982104766988,39.41662794211236,0.10966846882414569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,103.0,0.0,0.0,282.0,10.0,34.0,61843.0,0.0,17.062661551397508,0.0,0.0,16503.52337360382,,,,,,,,,,,,,,,,,,,,,6.770525597478499,5.338852449095821,16.86617917325057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,103.0,0.0,0.0,312.0,11.0,30.0,61873.0,0.0,13.587869172455322,0.0,0.0,16506.660623550415,,,,,,,,,,,,,,,,,,,,,6.806454446464871,5.325943932469507,13.47773713779541,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,103.0,0.0,0.0,334.0,12.0,22.0,61895.0,0.0,12.202838815130052,0.0,0.0,16509.05857539177,,,,,,,,,,,,,,,,,,,,,4.498828316930299,4.254949790192918,12.128108681411728,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,103.0,0.0,0.0,371.0,13.0,37.0,61932.0,0.0,17.284293206196615,0.0,0.0,16512.95387339592,,,,,,,,,,,,,,,,,,,,,6.287664576170707,5.487407407272423,17.085804139352867,0.187538673388849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,103.0,0.0,0.0,422.0,14.0,51.0,61983.0,0.0,35.90308692113044,0.0,0.0,16518.13849258423,,,,,,,,,,,,,,,,,,,,,17.35749974298359,10.362599503910038,35.087995336916755,0.4781387243355738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,103.0,0.0,0.0,448.0,15.0,26.0,62009.0,0.0,15.042584328698247,0.0,0.0,16521.065928459167,,,,,,,,,,,,,,,,,,,,,6.801022294139427,4.369118226997576,14.895533921359423,0.43700309608411914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,103.0,0.0,0.0,479.0,16.0,31.0,62040.0,0.0,23.977103292342505,0.0,0.0,16524.35199856758,,,,,,,,,,,,,,,,,,,,,12.146105969683832,7.024721560599165,23.647846051539332,0.670351089800069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,103.0,0.0,0.0,500.0,17.0,21.0,62061.0,0.0,13.270950988931677,0.0,0.0,16526.617700099945,,,,,,,,,,,,,,,,,,,,,6.604996161519166,4.070124346794611,13.158550011011785,0.4549135516989813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,103.0,0.0,0.0,531.0,18.0,31.0,62092.0,0.0,23.175766275880648,0.0,0.0,16529.890472888947,,,,,,,,,,,,,,,,,,,,,10.106846067740797,7.49529898498964,22.908247634802652,0.12054924605611372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,103.0,0.0,0.0,573.0,19.0,42.0,62134.0,0.0,28.0145563017076,0.0,0.0,16534.250215768814,,,,,,,,,,,,,,,,,,,,,11.381818317260809,8.996605324660143,27.591675692091137,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,103.0,0.0,0.0,610.0,20.0,37.0,62171.0,0.0,25.004961143877086,0.0,0.0,16538.138187885284,,,,,,,,,,,,,,,,,,,,,10.511235345394521,7.819582641238414,24.665351473693402,0.14347721637244004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,104.0,0.0,0.0,29.0,1.0,29.0,62200.0,0.0,21.55484362039128,0.0,0.0,16639.020230531693,,,,,,,,,,,,,,,,,,,,,10.289090565891554,6.501702467241225,21.299036768480622,0.5488461075216566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,104.0,0.0,0.0,76.0,2.0,47.0,62247.0,0.0,30.300100341154113,0.0,0.0,16643.975337982178,,,,,,,,,,,,,,,,,,,,,12.231902838353607,9.210665599594098,29.78474060421933,0.38977114356245923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,104.0,0.0,0.0,110.0,3.0,34.0,62281.0,0.0,18.790062972108363,0.0,0.0,16647.550857305527,,,,,,,,,,,,,,,,,,,,,7.069822980744655,6.177700348270997,18.586844092103156,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,104.0,0.0,0.0,142.0,4.0,32.0,62313.0,0.0,26.1149458730386,0.0,0.0,16651.02993607521,,,,,,,,,,,,,,,,,,,,,12.665054110002938,7.671230558897105,25.76116070176133,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,104.0,0.0,0.0,212.0,5.0,70.0,62383.0,0.0,43.8129642760419,0.0,0.0,16657.836557626724,,,,,,,,,,,,,,,,,,,,,18.072671963693,13.430792871882309,42.633100807096774,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,104.0,0.0,0.0,235.0,6.0,23.0,62406.0,0.0,14.870187590078887,0.0,0.0,16660.24701476097,,,,,,,,,,,,,,,,,,,,,8.04488400225403,4.142840489050939,14.714569682823008,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,104.0,0.0,0.0,267.0,7.0,32.0,62438.0,0.0,25.036435519105268,0.0,0.0,16663.56077504158,,,,,,,,,,,,,,,,,,,,,13.060914809765677,7.534991574031323,24.66779717173909,0.691926478130382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,104.0,0.0,0.0,314.0,8.0,47.0,62485.0,0.0,23.622766077481664,0.0,0.0,16668.230897188187,,,,,,,,,,,,,,,,,,,,,8.332617783270704,7.343770201279838,23.277665094191235,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,104.0,0.0,0.0,359.0,9.0,45.0,62530.0,0.0,26.573938396439743,0.0,0.0,16672.76145195961,,,,,,,,,,,,,,,,,,,,,10.260508434123967,8.498446868251065,26.164518389164105,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,104.0,0.0,0.0,391.0,10.0,32.0,62562.0,0.0,14.00348148670458,0.0,0.0,16676.03394842148,,,,,,,,,,,,,,,,,,,,,5.615683417992695,4.492172404697305,13.851468703266644,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,104.0,0.0,0.0,418.0,11.0,27.0,62589.0,0.0,9.821081498870573,0.0,0.0,16679.058439016342,,,,,,,,,,,,,,,,,,,,,4.865155814361429,3.998969527202854,9.757822476126167,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,104.0,0.0,0.0,450.0,12.0,32.0,62621.0,0.0,27.632182295386745,0.0,0.0,16682.588109254837,,,,,,,,,,,,,,,,,,,,,13.21465192546156,8.730299514914625,27.263813797553286,0.1348303655872647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,104.0,0.0,0.0,485.0,13.0,35.0,62656.0,0.0,23.311111198756578,0.0,0.0,16686.16926407814,,,,,,,,,,,,,,,,,,,,,9.220264222337187,8.110306565566262,23.034447812151274,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,104.0,0.0,0.0,515.0,14.0,30.0,62686.0,0.0,21.825727785668754,0.0,0.0,16689.284145355225,,,,,,,,,,,,,,,,,,,,,10.14808451881364,6.437633220148143,21.56439247065318,0.7601377643018782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,104.0,0.0,0.0,550.0,15.0,35.0,62721.0,0.0,20.03376491220723,0.0,0.0,16692.95948266983,,,,,,,,,,,,,,,,,,,,,7.446119269197613,6.805098303073356,19.81275643790468,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,104.0,0.0,0.0,590.0,16.0,40.0,62761.0,0.0,23.301853571751884,0.0,0.0,16696.982084035873,,,,,,,,,,,,,,,,,,,,,9.391854022827854,7.894411257743225,22.972100640018166,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,104.0,0.0,0.0,663.0,17.0,73.0,62834.0,0.0,59.469591098557586,0.0,0.0,16704.426723480225,,,,,,,,,,,,,,,,,,,,,27.837570394680498,18.367118483054867,57.55249589904812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,104.0,0.0,0.0,695.0,18.0,32.0,62866.0,0.0,27.145517459769582,0.0,0.0,16707.88684821129,,,,,,,,,,,,,,,,,,,,,13.214530522121308,8.12547957307202,26.776178063009656,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,104.0,0.0,0.0,724.0,19.0,29.0,62895.0,0.0,20.930758395830335,0.0,0.0,16711.042183876038,,,,,,,,,,,,,,,,,,,,,9.16794199512782,6.843789474891885,20.70627993155481,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,104.0,0.0,0.0,758.0,20.0,34.0,62929.0,0.0,20.657345047609518,0.0,0.0,16714.917880296707,,,,,,,,,,,,,,,,,,,,,8.06831551413041,6.832505212810526,20.42384959547043,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,105.0,0.0,0.0,14.0,1.0,14.0,62943.0,0.0,6.407975887058121,0.0,0.0,16831.860405921936,,,,,,,,,,,,,,,,,,,,,2.3319750584087586,2.3369130739910795,6.388098044230816,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,105.0,0.0,0.0,48.0,2.0,34.0,62977.0,0.0,27.66518909822944,0.0,0.0,16835.54172849655,,,,,,,,,,,,,,,,,,,,,12.746573732356175,8.740690180867979,27.28635100699231,0.3686654203579688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,105.0,0.0,0.0,65.0,3.0,17.0,62994.0,0.0,10.381665087888228,0.0,0.0,16837.536754608154,,,,,,,,,,,,,,,,,,,,,4.752189100655589,3.2612429136270813,10.321510572812132,0.4280737729141255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,105.0,0.0,0.0,96.0,4.0,31.0,63025.0,0.0,21.94869457281194,0.0,0.0,16840.72820663452,,,,,,,,,,,,,,,,,,,,,9.777082742362158,6.672088121541977,21.688961241320115,0.5082750692546064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,105.0,0.0,0.0,145.0,5.0,49.0,63074.0,0.0,30.982705063412833,0.0,0.0,16845.676140785217,,,,,,,,,,,,,,,,,,,,,12.202337807147583,9.831393161639157,30.445651367947132,0.2731602012810128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,105.0,0.0,0.0,187.0,6.0,42.0,63116.0,0.0,29.266704592612598,0.0,0.0,16849.957113027573,,,,,,,,,,,,,,,,,,,,,12.523853240260697,9.56554987507294,28.798270499249654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,105.0,0.0,0.0,231.0,7.0,44.0,63160.0,0.0,29.135903126314364,0.0,0.0,16854.4854722023,,,,,,,,,,,,,,,,,,,,,12.895521460352855,9.77122137695036,28.625723002340536,0.4146493805108815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,105.0,0.0,0.0,250.0,8.0,19.0,63179.0,0.0,15.851680399706238,0.0,0.0,16856.56240129471,,,,,,,,,,,,,,,,,,,,,8.375678114109924,4.651436916633926,15.723974741045502,0.7744354004431494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,105.0,0.0,0.0,288.0,9.0,38.0,63217.0,0.0,22.662716032920713,0.0,0.0,16860.57134246826,,,,,,,,,,,,,,,,,,,,,8.804931411544565,7.038412698533904,22.372851970370792,0.02625248308857009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,105.0,0.0,0.0,311.0,10.0,23.0,63240.0,0.0,12.075732249279712,0.0,0.0,16863.132494211197,,,,,,,,,,,,,,,,,,,,,5.314085406986999,3.7644075479878136,11.977451209887574,0.28759893727993757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,105.0,0.0,0.0,329.0,11.0,18.0,63258.0,0.0,5.571740996374347,0.0,0.0,16865.1849091053,,,,,,,,,,,,,,,,,,,,,3.4655454134116455,2.027177479790639,5.5480814332443344,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,105.0,0.0,0.0,370.0,12.0,41.0,63299.0,0.0,28.73148747319536,0.0,0.0,16869.331602811813,,,,,,,,,,,,,,,,,,,,,12.393721982518091,9.016679727907729,28.27987634472524,0.3363832841214832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,105.0,0.0,0.0,395.0,13.0,25.0,63324.0,0.0,18.16513296101998,0.0,0.0,16872.089766025543,,,,,,,,,,,,,,,,,,,,,8.657248003391235,5.916941175218395,17.984653082447007,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2114,105.0,0.0,0.0,413.0,14.0,18.0,63342.0,0.0,11.53057199855091,0.0,0.0,16874.066381931305,,,,,,,,,,,,,,,,,,,,,5.269863895838213,3.7160943496203873,11.458620230266124,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2115,105.0,0.0,0.0,436.0,15.0,23.0,63365.0,0.0,11.293720325439812,0.0,0.0,16876.525294065475,,,,,,,,,,,,,,,,,,,,,4.833826822021426,3.194035470133879,11.20494098556346,0.44426754639428456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2116,105.0,0.0,0.0,496.0,16.0,60.0,63425.0,0.0,39.71590331780195,0.0,0.0,16882.902762889862,,,,,,,,,,,,,,,,,,,,,17.193857265853737,12.912219633595937,38.7617566333608,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2117,105.0,0.0,0.0,590.0,17.0,94.0,63519.0,0.0,80.16131675201152,0.0,0.0,16892.16477560997,,,,,,,,,,,,,,,,,,,,,38.78392872188935,23.860528401548194,76.66888856038612,0.023077397811557265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2118,105.0,0.0,0.0,626.0,18.0,36.0,63555.0,0.0,27.842846847132193,0.0,0.0,16895.99058508873,,,,,,,,,,,,,,,,,,,,,11.9372591378796,9.240313119338797,27.468014078311075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,105.0,0.0,0.0,667.0,19.0,41.0,63596.0,0.0,26.61024727223464,0.0,0.0,16900.25230741501,,,,,,,,,,,,,,,,,,,,,10.653011679782843,8.653425690585543,26.225899366196572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2120,105.0,0.0,0.0,727.0,20.0,60.0,63656.0,0.0,41.21339128320081,0.0,0.0,16906.284239292145,,,,,,,,,,,,,,,,,,,,,19.227391652851356,11.971836076911586,40.13998761928069,0.1957018860429196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,106.0,0.0,0.0,23.0,1.0,23.0,63679.0,0.0,16.236510377752605,0.0,0.0,17026.1847949028,,,,,,,,,,,,,,,,,,,,,6.953701659886924,5.584425429227672,16.108776684166855,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,106.0,0.0,0.0,61.0,2.0,38.0,63717.0,0.0,28.127971620352003,0.0,0.0,17030.118557214737,,,,,,,,,,,,,,,,,,,,,12.053786548457618,9.042720599417258,27.725350707575057,0.09392070183855272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,106.0,0.0,0.0,87.0,3.0,26.0,63743.0,0.0,20.26426196532373,0.0,0.0,17032.89695763588,,,,,,,,,,,,,,,,,,,,,9.135996955061277,6.723125866876144,20.06683965696642,0.026194981872179723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2124,106.0,0.0,0.0,117.0,4.0,30.0,63773.0,0.0,21.259087422972605,0.0,0.0,17036.249673366547,,,,,,,,,,,,,,,,,,,,,9.254469073021657,6.6535630682964255,21.023479285874416,0.4277134372521568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2125,106.0,0.0,0.0,155.0,5.0,38.0,63811.0,0.0,26.248797145866085,0.0,0.0,17040.257680654526,,,,,,,,,,,,,,,,,,,,,11.749160139588463,8.204964087929023,25.85401122900852,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
